Experiment,Group,Subject,TrialType,Kind,Object,Rating
3,CB,CB13,Color,ArtifactFC,military uniform,1
3,CB,CB13,Color,ArtifactFC,paper,1
3,CB,CB13,Color,ArtifactFC,recycling bin,1
3,CB,CB13,Color,ArtifactFC,school bus,7
3,CB,CB13,Color,ArtifactFC,stop sign,7
3,CB,CB13,Color,ArtifactFC,wedding dress,1
3,CB,CB13,Color,ArtifactNFC,car,3
3,CB,CB13,Color,ArtifactNFC,cup,1
3,CB,CB13,Color,ArtifactNFC,fork,1
3,CB,CB13,Color,ArtifactNFC,laptop,1
3,CB,CB13,Color,ArtifactFC,pen,1
3,CB,CB13,Color,ArtifactNFC,soap,1
3,CB,CB13,Color,ArtifactNFC,table,1
3,CB,CB13,Color,ArtifactNFC,towel,1
3,CB,CB14,Color,Natural,apple,7
3,CB,CB14,Color,Natural,blueberry,7
3,CB,CB14,Color,Natural,carrot,7
3,CB,CB14,Color,Natural,corn,7
3,CB,CB14,Color,Natural,fire,7
3,CB,CB14,Color,Natural,kiwi,7
3,CB,CB14,Color,Natural,polar bear,7
3,CB,CB14,Color,Natural,spinach,7
3,CB,CB14,Color,ArtifactFC,coin,7
3,CB,CB14,Color,ArtifactFC,lab coat,7
3,CB,CB14,Color,ArtifactFC,military uniform,4
3,CB,CB14,Color,ArtifactFC,paper,4
3,CB,CB14,Color,ArtifactFC,recycling bin,7
3,CB,CB14,Color,ArtifactFC,school bus,6
3,CB,CB14,Color,ArtifactFC,stop sign,7
3,CB,CB14,Color,ArtifactFC,wedding dress,4
3,CB,CB14,Color,ArtifactNFC,car,4
3,CB,CB14,Color,ArtifactNFC,cup,3
3,CB,CB14,Color,ArtifactNFC,fork,7
3,CB,CB14,Color,ArtifactNFC,laptop,3
3,CB,CB14,Color,ArtifactFC,pen,3
3,CB,CB14,Color,ArtifactNFC,soap,4
3,CB,CB14,Color,ArtifactNFC,table,4
3,CB,CB14,Color,ArtifactNFC,towel,4
3,CB,CB15,Color,Natural,apple,5
3,CB,CB15,Color,Natural,blueberry,7
3,CB,CB15,Color,Natural,carrot,6
3,CB,CB15,Color,Natural,corn,6
3,CB,CB15,Color,Natural,fire,6
3,CB,CB15,Color,Natural,kiwi,6
3,CB,CB15,Color,Natural,polar bear,6
3,CB,CB15,Color,Natural,spinach,6
3,CB,CB15,Color,ArtifactFC,coin,6
3,CB,CB15,Color,ArtifactFC,lab coat,6
3,CB,CB15,Color,ArtifactFC,military uniform,5
3,CB,CB15,Color,ArtifactFC,paper,5
3,CB,CB15,Color,ArtifactFC,recycling bin,5
3,CB,CB15,Color,ArtifactFC,school bus,6
3,CB,CB15,Color,ArtifactFC,stop sign,7
3,CB,CB15,Color,ArtifactFC,wedding dress,6
3,CB,CB15,Color,ArtifactNFC,car,3
3,CB,CB15,Color,ArtifactNFC,cup,2
3,CB,CB15,Color,ArtifactNFC,fork,5
3,CB,CB15,Color,ArtifactNFC,laptop,5
3,CB,CB15,Color,ArtifactFC,pen,5
3,CB,CB15,Color,ArtifactNFC,soap,5
3,CB,CB15,Color,ArtifactNFC,table,3
3,CB,CB15,Color,ArtifactNFC,towel,2
3,CB,CB16,Color,Natural,apple,6
3,CB,CB16,Color,Natural,blueberry,7
3,CB,CB16,Color,Natural,carrot,6
3,CB,CB16,Color,Natural,corn,6
3,CB,CB16,Color,Natural,fire,7
3,CB,CB16,Color,Natural,kiwi,3
3,CB,CB16,Color,Natural,polar bear,7
3,CB,CB16,Color,Natural,spinach,7
3,CB,CB16,Color,ArtifactFC,coin,1
3,CB,CB16,Color,ArtifactFC,lab coat,5
3,CB,CB16,Color,ArtifactFC,military uniform,5
3,CB,CB16,Color,ArtifactFC,paper,3
3,CB,CB16,Color,ArtifactFC,recycling bin,6
3,CB,CB16,Color,ArtifactFC,school bus,7
3,CB,CB16,Color,ArtifactFC,stop sign,5
3,CB,CB16,Color,ArtifactFC,wedding dress,3
3,CB,CB16,Color,ArtifactNFC,car,1
3,CB,CB16,Color,ArtifactNFC,cup,1
3,CB,CB16,Color,ArtifactNFC,fork,1
3,CB,CB16,Color,ArtifactNFC,laptop,1
3,CB,CB16,Color,ArtifactFC,pen,2
3,CB,CB16,Color,ArtifactNFC,soap,1
3,CB,CB16,Color,ArtifactNFC,table,5
3,CB,CB16,Color,ArtifactNFC,towel,4
3,CB,CB17,Color,Natural,apple,3
3,CB,CB17,Color,Natural,blueberry,7
3,CB,CB17,Color,Natural,carrot,6
3,CB,CB17,Color,Natural,corn,3
3,CB,CB17,Color,Natural,fire,7
3,CB,CB17,Color,Natural,kiwi,6
3,CB,CB17,Color,Natural,polar bear,7
3,CB,CB17,Color,Natural,spinach,7
3,CB,CB17,Color,ArtifactFC,coin,5
3,CB,CB17,Color,ArtifactFC,lab coat,4
3,CB,CB17,Color,ArtifactFC,military uniform,4
3,CB,CB17,Color,ArtifactFC,paper,4
3,CB,CB17,Color,ArtifactFC,recycling bin,5
3,CB,CB17,Color,ArtifactFC,school bus,6
3,CB,CB17,Color,ArtifactFC,stop sign,7
3,CB,CB17,Color,ArtifactFC,wedding dress,5
3,CB,CB17,Color,ArtifactNFC,car,2
3,CB,CB17,Color,ArtifactNFC,cup,2
3,CB,CB17,Color,ArtifactNFC,fork,4
3,CB,CB17,Color,ArtifactNFC,laptop,3
3,CB,CB17,Color,ArtifactFC,pen,5
3,CB,CB17,Color,ArtifactNFC,soap,4
3,CB,CB17,Color,ArtifactNFC,table,2
3,CB,CB17,Color,ArtifactNFC,towel,3
3,CB,CB18,Color,Natural,apple,4
3,CB,CB18,Color,Natural,blueberry,7
3,CB,CB18,Color,Natural,carrot,5
3,CB,CB18,Color,Natural,corn,5
3,CB,CB18,Color,Natural,fire,5
3,CB,CB18,Color,Natural,kiwi,5
3,CB,CB18,Color,Natural,polar bear,7
3,CB,CB18,Color,Natural,spinach,7
3,CB,CB18,Color,ArtifactFC,coin,4
3,CB,CB18,Color,ArtifactFC,lab coat,5
3,CB,CB18,Color,ArtifactFC,military uniform,5
3,CB,CB18,Color,ArtifactFC,paper,5
3,CB,CB18,Color,ArtifactFC,recycling bin,4
3,CB,CB18,Color,ArtifactFC,school bus,6
3,CB,CB18,Color,ArtifactFC,stop sign,7
3,CB,CB18,Color,ArtifactFC,wedding dress,6
3,CB,CB18,Color,ArtifactNFC,car,2
3,CB,CB18,Color,ArtifactNFC,cup,1
3,CB,CB18,Color,ArtifactNFC,fork,2
3,CB,CB18,Color,ArtifactNFC,laptop,3
3,CB,CB18,Color,ArtifactFC,pen,4
3,CB,CB18,Color,ArtifactNFC,soap,2
3,CB,CB18,Color,ArtifactNFC,table,3
3,CB,CB18,Color,ArtifactNFC,towel,3
3,CB,CB19,Color,Natural,apple,4
3,CB,CB19,Color,Natural,blueberry,6
3,CB,CB19,Color,Natural,carrot,6
3,CB,CB19,Color,Natural,corn,5
3,CB,CB19,Color,Natural,fire,6
3,CB,CB19,Color,Natural,kiwi,6
3,CB,CB19,Color,Natural,polar bear,6
3,CB,CB19,Color,Natural,spinach,6
3,CB,CB19,Color,ArtifactFC,coin,5
3,CB,CB19,Color,ArtifactFC,lab coat,6
3,CB,CB19,Color,ArtifactFC,military uniform,6
3,CB,CB19,Color,ArtifactFC,paper,5
3,CB,CB19,Color,ArtifactFC,recycling bin,6
3,CB,CB19,Color,ArtifactFC,school bus,7
3,CB,CB19,Color,ArtifactFC,stop sign,7
3,CB,CB19,Color,ArtifactFC,wedding dress,4
3,CB,CB19,Color,ArtifactNFC,car,2
3,CB,CB19,Color,ArtifactNFC,cup,3
3,CB,CB19,Color,ArtifactNFC,fork,5
3,CB,CB19,Color,ArtifactNFC,laptop,5
3,CB,CB19,Color,ArtifactFC,pen,3
3,CB,CB19,Color,ArtifactNFC,soap,6
3,CB,CB19,Color,ArtifactNFC,table,4
3,CB,CB19,Color,ArtifactNFC,towel,4
3,CB,CB20,Color,Natural,apple,7
3,CB,CB20,Color,Natural,blueberry,7
3,CB,CB20,Color,Natural,carrot,7
3,CB,CB20,Color,Natural,corn,7
3,CB,CB20,Color,Natural,fire,7
3,CB,CB20,Color,Natural,kiwi,7
3,CB,CB20,Color,Natural,polar bear,1
3,CB,CB20,Color,Natural,spinach,7
3,CB,CB20,Color,ArtifactFC,coin,3
3,CB,CB20,Color,ArtifactFC,lab coat,1
3,CB,CB20,Color,ArtifactFC,military uniform,7
3,CB,CB20,Color,ArtifactFC,paper,1
3,CB,CB20,Color,ArtifactFC,recycling bin,1
3,CB,CB20,Color,ArtifactFC,school bus,7
3,CB,CB20,Color,ArtifactFC,stop sign,7
3,CB,CB20,Color,ArtifactFC,wedding dress,3
3,CB,CB20,Color,ArtifactNFC,car,1
3,CB,CB20,Color,ArtifactNFC,cup,1
3,CB,CB20,Color,ArtifactNFC,fork,3
3,CB,CB20,Color,ArtifactNFC,laptop,1
3,CB,CB20,Color,ArtifactFC,pen,7
3,CB,CB20,Color,ArtifactNFC,soap,1
3,CB,CB20,Color,ArtifactNFC,table,5
3,CB,CB20,Color,ArtifactNFC,towel,1
3,S,S1,Color,Natural,apple,3
3,S,S1,Color,Natural,blueberry,7
3,S,S1,Color,Natural,carrot,4
3,S,S1,Color,Natural,corn,3
3,S,S1,Color,Natural,fire,5
3,S,S1,Color,Natural,kiwi,5
3,S,S1,Color,Natural,polar bear,7
3,S,S1,Color,Natural,spinach,7
3,S,S1,Color,ArtifactFC,coin,4
3,S,S1,Color,ArtifactFC,lab coat,4
3,S,S1,Color,ArtifactFC,military uniform,3
3,S,S1,Color,ArtifactFC,paper,3
3,S,S1,Color,ArtifactFC,recycling bin,4
3,S,S1,Color,ArtifactFC,school bus,5
3,S,S1,Color,ArtifactFC,stop sign,7
3,S,S1,Color,ArtifactFC,wedding dress,5
3,S,S1,Color,ArtifactNFC,car,2
3,S,S1,Color,ArtifactNFC,cup,2
3,S,S1,Color,ArtifactNFC,fork,2
3,S,S1,Color,ArtifactNFC,laptop,2
3,S,S1,Color,ArtifactFC,pen,1
3,S,S1,Color,ArtifactNFC,soap,2
3,S,S1,Color,ArtifactNFC,table,2
3,S,S1,Color,ArtifactNFC,towel,1
3,S,S2,Color,Natural,apple,4
3,S,S2,Color,Natural,blueberry,7
3,S,S2,Color,Natural,carrot,6
3,S,S2,Color,Natural,corn,3
3,S,S2,Color,Natural,fire,5
3,S,S2,Color,Natural,kiwi,6
3,S,S2,Color,Natural,polar bear,6
3,S,S2,Color,Natural,spinach,7
3,S,S2,Color,ArtifactFC,coin,4
3,S,S2,Color,ArtifactFC,lab coat,6
3,S,S2,Color,ArtifactFC,military uniform,5
3,S,S2,Color,ArtifactFC,paper,5
3,S,S2,Color,ArtifactFC,recycling bin,5
3,S,S2,Color,ArtifactFC,school bus,6
3,S,S2,Color,ArtifactFC,stop sign,7
3,S,S2,Color,ArtifactFC,wedding dress,3
3,S,S2,Color,ArtifactNFC,car,3
3,S,S2,Color,ArtifactNFC,cup,1
3,S,S2,Color,ArtifactNFC,fork,4
3,S,S2,Color,ArtifactNFC,laptop,5
3,S,S2,Color,ArtifactFC,pen,4
3,S,S2,Color,ArtifactNFC,soap,4
3,S,S2,Color,ArtifactNFC,table,2
3,S,S2,Color,ArtifactNFC,towel,1
3,S,S3,Color,Natural,apple,4
3,S,S3,Color,Natural,blueberry,6
3,S,S3,Color,Natural,carrot,5
3,S,S3,Color,Natural,corn,5
3,S,S3,Color,Natural,fire,6
3,S,S3,Color,Natural,kiwi,6
3,S,S3,Color,Natural,polar bear,6
3,S,S3,Color,Natural,spinach,6
3,S,S3,Color,ArtifactFC,coin,5
3,S,S3,Color,ArtifactFC,lab coat,6
3,S,S3,Color,ArtifactFC,military uniform,4
3,S,S3,Color,ArtifactFC,paper,5
3,S,S3,Color,ArtifactFC,recycling bin,4
3,S,S3,Color,ArtifactFC,school bus,6
3,S,S3,Color,ArtifactFC,stop sign,7
3,S,S3,Color,ArtifactFC,wedding dress,5
3,S,S3,Color,ArtifactNFC,car,4
3,S,S3,Color,ArtifactNFC,cup,4
3,S,S3,Color,ArtifactNFC,fork,5
3,S,S3,Color,ArtifactNFC,laptop,5
3,S,S3,Color,ArtifactFC,pen,4
3,S,S3,Color,ArtifactNFC,soap,5
3,S,S3,Color,ArtifactNFC,table,4
3,S,S3,Color,ArtifactNFC,towel,3
3,S,S4,Color,Natural,apple,5
3,S,S4,Color,Natural,blueberry,5
3,S,S4,Color,Natural,carrot,5
3,S,S4,Color,Natural,corn,5
3,S,S4,Color,Natural,fire,5
3,S,S4,Color,Natural,kiwi,6
3,S,S4,Color,Natural,polar bear,6
3,S,S4,Color,Natural,spinach,7
3,S,S4,Color,ArtifactFC,coin,4
3,S,S4,Color,ArtifactFC,lab coat,6
3,S,S4,Color,ArtifactFC,military uniform,4
3,S,S4,Color,ArtifactFC,paper,5
3,S,S4,Color,ArtifactFC,recycling bin,5
3,S,S4,Color,ArtifactFC,school bus,6
3,S,S4,Color,ArtifactFC,stop sign,7
3,S,S4,Color,ArtifactFC,wedding dress,6
3,S,S4,Color,ArtifactNFC,car,3
3,S,S4,Color,ArtifactNFC,cup,3
3,S,S4,Color,ArtifactNFC,fork,5
3,S,S4,Color,ArtifactNFC,laptop,5
3,S,S4,Color,ArtifactFC,pen,5
3,S,S4,Color,ArtifactNFC,soap,3
3,S,S4,Color,ArtifactNFC,table,4
3,S,S4,Color,ArtifactNFC,towel,4
3,S,S5,Color,Natural,apple,3
3,S,S5,Color,Natural,blueberry,7
3,S,S5,Color,Natural,carrot,7
3,S,S5,Color,Natural,corn,6
3,S,S5,Color,Natural,fire,7
3,S,S5,Color,Natural,kiwi,7
3,S,S5,Color,Natural,polar bear,7
3,S,S5,Color,Natural,spinach,7
3,S,S5,Color,ArtifactFC,coin,7
3,S,S5,Color,ArtifactFC,lab coat,7
3,S,S5,Color,ArtifactFC,military uniform,5
3,S,S5,Color,ArtifactFC,paper,5
3,S,S5,Color,ArtifactFC,recycling bin,5
3,S,S5,Color,ArtifactFC,school bus,7
3,S,S5,Color,ArtifactFC,stop sign,7
3,S,S5,Color,ArtifactFC,wedding dress,6
3,S,S5,Color,ArtifactNFC,car,4
3,S,S5,Color,ArtifactNFC,cup,3
3,S,S5,Color,ArtifactNFC,fork,5
3,S,S5,Color,ArtifactNFC,laptop,5
3,S,S5,Color,ArtifactFC,pen,6
3,S,S5,Color,ArtifactNFC,soap,5
3,S,S5,Color,ArtifactNFC,table,5
3,S,S5,Color,ArtifactNFC,towel,3
3,S,S6,Color,Natural,apple,5
3,S,S6,Color,Natural,blueberry,7
3,S,S6,Color,Natural,carrot,6
3,S,S6,Color,Natural,corn,6
3,S,S6,Color,Natural,fire,6
3,S,S6,Color,Natural,kiwi,7
3,S,S6,Color,Natural,polar bear,7
3,S,S6,Color,Natural,spinach,7
3,S,S6,Color,ArtifactFC,coin,4
3,S,S6,Color,ArtifactFC,lab coat,7
3,S,S6,Color,ArtifactFC,military uniform,3
3,S,S6,Color,ArtifactFC,paper,5
3,S,S6,Color,ArtifactFC,recycling bin,6
3,S,S6,Color,ArtifactFC,school bus,7
3,S,S6,Color,ArtifactFC,stop sign,7
3,S,S6,Color,ArtifactFC,wedding dress,7
3,S,S6,Color,ArtifactNFC,car,5
3,S,S6,Color,ArtifactNFC,cup,1
3,S,S6,Color,ArtifactNFC,fork,3
3,S,S6,Color,ArtifactNFC,laptop,5
3,S,S6,Color,ArtifactFC,pen,5
3,S,S6,Color,ArtifactNFC,soap,1
3,S,S6,Color,ArtifactNFC,table,2
3,S,S6,Color,ArtifactNFC,towel,1
3,S,S7,Color,Natural,apple,2
3,S,S7,Color,Natural,blueberry,6
3,S,S7,Color,Natural,carrot,5
3,S,S7,Color,Natural,corn,2
3,S,S7,Color,Natural,fire,5
3,S,S7,Color,Natural,kiwi,5
3,S,S7,Color,Natural,polar bear,6
3,S,S7,Color,Natural,spinach,7
3,S,S7,Color,ArtifactFC,coin,4
3,S,S7,Color,ArtifactFC,lab coat,7
3,S,S7,Color,ArtifactFC,military uniform,2
3,S,S7,Color,ArtifactFC,paper,4
3,S,S7,Color,ArtifactFC,recycling bin,3
3,S,S7,Color,ArtifactFC,school bus,5
3,S,S7,Color,ArtifactFC,stop sign,7
3,S,S7,Color,ArtifactFC,wedding dress,1
3,S,S7,Color,ArtifactNFC,car,2
3,S,S7,Color,ArtifactNFC,cup,3
3,S,S7,Color,ArtifactNFC,fork,5
3,S,S7,Color,ArtifactNFC,laptop,2
3,S,S7,Color,ArtifactFC,pen,2
3,S,S7,Color,ArtifactNFC,soap,2
3,S,S7,Color,ArtifactNFC,table,1
3,S,S7,Color,ArtifactNFC,towel,3
3,S,S8,Color,Natural,apple,1
3,S,S8,Color,Natural,blueberry,7
3,S,S8,Color,Natural,carrot,7
3,S,S8,Color,Natural,corn,7
3,S,S8,Color,Natural,fire,1
3,S,S8,Color,Natural,kiwi,7
3,S,S8,Color,Natural,polar bear,5
3,S,S8,Color,Natural,spinach,7
3,S,S8,Color,ArtifactFC,coin,7
3,S,S8,Color,ArtifactFC,lab coat,7
3,S,S8,Color,ArtifactFC,military uniform,3
3,S,S8,Color,ArtifactFC,paper,7
3,S,S8,Color,ArtifactFC,recycling bin,7
3,S,S8,Color,ArtifactFC,school bus,7
3,S,S8,Color,ArtifactFC,stop sign,7
3,S,S8,Color,ArtifactFC,wedding dress,5
3,S,S8,Color,ArtifactNFC,car,7
3,S,S8,Color,ArtifactNFC,cup,7
3,S,S8,Color,ArtifactNFC,fork,7
3,S,S8,Color,ArtifactNFC,laptop,7
3,S,S8,Color,ArtifactFC,pen,7
3,S,S8,Color,ArtifactNFC,soap,4
3,S,S8,Color,ArtifactNFC,table,5
3,S,S8,Color,ArtifactNFC,towel,7
3,S,S9,Color,Natural,apple,5
3,S,S9,Color,Natural,blueberry,6
3,S,S9,Color,Natural,carrot,6
3,S,S9,Color,Natural,corn,4
3,S,S9,Color,Natural,fire,6
3,S,S9,Color,Natural,kiwi,6
3,S,S9,Color,Natural,polar bear,7
3,S,S9,Color,Natural,spinach,6
3,S,S9,Color,ArtifactFC,coin,4
3,S,S9,Color,ArtifactFC,lab coat,5
3,S,S9,Color,ArtifactFC,military uniform,5
3,S,S9,Color,ArtifactFC,paper,5
3,S,S9,Color,ArtifactFC,recycling bin,6
3,S,S9,Color,ArtifactFC,school bus,5
3,S,S9,Color,ArtifactFC,stop sign,7
3,S,S9,Color,ArtifactFC,wedding dress,6
3,S,S9,Color,ArtifactNFC,car,4
3,S,S9,Color,ArtifactNFC,cup,4
3,S,S9,Color,ArtifactNFC,fork,3
3,S,S9,Color,ArtifactNFC,laptop,4
3,S,S9,Color,ArtifactFC,pen,4
3,S,S9,Color,ArtifactNFC,soap,4
3,S,S9,Color,ArtifactNFC,table,4
3,S,S9,Color,ArtifactNFC,towel,5
3,S,S10,Color,Natural,apple,4
3,S,S10,Color,Natural,blueberry,6
3,S,S10,Color,Natural,carrot,6
3,S,S10,Color,Natural,corn,5
3,S,S10,Color,Natural,fire,5
3,S,S10,Color,Natural,kiwi,6
3,S,S10,Color,Natural,polar bear,7
3,S,S10,Color,Natural,spinach,7
3,S,S10,Color,ArtifactFC,coin,5
3,S,S10,Color,ArtifactFC,lab coat,6
3,S,S10,Color,ArtifactFC,military uniform,5
3,S,S10,Color,ArtifactFC,paper,5
3,S,S10,Color,ArtifactFC,recycling bin,5
3,S,S10,Color,ArtifactFC,school bus,6
3,S,S10,Color,ArtifactFC,stop sign,7
3,S,S10,Color,ArtifactFC,wedding dress,6
3,S,S10,Color,ArtifactNFC,car,3
3,S,S10,Color,ArtifactNFC,cup,2
3,S,S10,Color,ArtifactNFC,fork,5
3,S,S10,Color,ArtifactNFC,laptop,5
3,S,S10,Color,ArtifactFC,pen,3
3,S,S10,Color,ArtifactNFC,soap,4
3,S,S10,Color,ArtifactNFC,table,3
3,S,S10,Color,ArtifactNFC,towel,2
3,S,S11,Color,Natural,apple,5
3,S,S11,Color,Natural,blueberry,7
3,S,S11,Color,Natural,carrot,7
3,S,S11,Color,Natural,corn,6
3,S,S11,Color,Natural,fire,6
3,S,S11,Color,Natural,kiwi,7
3,S,S11,Color,Natural,polar bear,7
3,S,S11,Color,Natural,spinach,7
3,S,S11,Color,ArtifactFC,coin,6
3,S,S11,Color,ArtifactFC,lab coat,6
3,S,S11,Color,ArtifactFC,military uniform,5
3,S,S11,Color,ArtifactFC,paper,4
3,S,S11,Color,ArtifactFC,recycling bin,5
3,S,S11,Color,ArtifactFC,school bus,7
3,S,S11,Color,ArtifactFC,stop sign,7
3,S,S11,Color,ArtifactFC,wedding dress,6
3,S,S11,Color,ArtifactNFC,car,3
3,S,S11,Color,ArtifactNFC,cup,3
3,S,S11,Color,ArtifactNFC,fork,5
3,S,S11,Color,ArtifactNFC,laptop,6
3,S,S11,Color,ArtifactFC,pen,5
3,S,S11,Color,ArtifactNFC,soap,6
3,S,S11,Color,ArtifactNFC,table,2
3,S,S11,Color,ArtifactNFC,towel,1
3,S,S12,Color,Natural,apple,5
3,S,S12,Color,Natural,blueberry,7
3,S,S12,Color,Natural,carrot,7
3,S,S12,Color,Natural,corn,7
3,S,S12,Color,Natural,fire,6
3,S,S12,Color,Natural,kiwi,5
3,S,S12,Color,Natural,polar bear,7
3,S,S12,Color,Natural,spinach,7
3,S,S12,Color,ArtifactFC,coin,4
3,S,S12,Color,ArtifactFC,lab coat,6
3,S,S12,Color,ArtifactFC,military uniform,3
3,S,S12,Color,ArtifactFC,paper,6
3,S,S12,Color,ArtifactFC,recycling bin,4
3,S,S12,Color,ArtifactFC,school bus,6
3,S,S12,Color,ArtifactFC,stop sign,7
3,S,S12,Color,ArtifactFC,wedding dress,7
3,S,S12,Color,ArtifactNFC,car,2
3,S,S12,Color,ArtifactNFC,cup,1
3,S,S12,Color,ArtifactNFC,fork,5
3,S,S12,Color,ArtifactNFC,laptop,3
3,S,S12,Color,ArtifactFC,pen,4
3,S,S12,Color,ArtifactNFC,soap,2
3,S,S12,Color,ArtifactNFC,table,5
3,S,S12,Color,ArtifactNFC,towel,2
3,S,S13,Color,Natural,apple,4
3,S,S13,Color,Natural,blueberry,7
3,S,S13,Color,Natural,carrot,6
3,S,S13,Color,Natural,corn,5
3,S,S13,Color,Natural,fire,5
3,S,S13,Color,Natural,kiwi,7
3,S,S13,Color,Natural,polar bear,6
3,S,S13,Color,Natural,spinach,7
3,S,S13,Color,ArtifactFC,coin,5
3,S,S13,Color,ArtifactFC,lab coat,6
3,S,S13,Color,ArtifactFC,military uniform,5
3,S,S13,Color,ArtifactFC,paper,3
3,S,S13,Color,ArtifactFC,recycling bin,5
3,S,S13,Color,ArtifactFC,school bus,7
3,S,S13,Color,ArtifactFC,stop sign,7
3,S,S13,Color,ArtifactFC,wedding dress,6
3,S,S13,Color,ArtifactNFC,car,2
3,S,S13,Color,ArtifactNFC,cup,2
3,S,S13,Color,ArtifactNFC,fork,1
3,S,S13,Color,ArtifactNFC,laptop,2
3,S,S13,Color,ArtifactFC,pen,2
3,S,S13,Color,ArtifactNFC,soap,2
3,S,S13,Color,ArtifactNFC,table,3
3,S,S13,Color,ArtifactNFC,towel,1
3,S,S14,Color,Natural,apple,5
3,S,S14,Color,Natural,blueberry,7
3,S,S14,Color,Natural,carrot,6
3,S,S14,Color,Natural,corn,7
3,S,S14,Color,Natural,fire,5
3,S,S14,Color,Natural,kiwi,7
3,S,S14,Color,Natural,polar bear,7
3,S,S14,Color,Natural,spinach,7
3,S,S14,Color,ArtifactFC,coin,4
3,S,S14,Color,ArtifactFC,lab coat,7
3,S,S14,Color,ArtifactFC,military uniform,1
3,S,S14,Color,ArtifactFC,paper,7
3,S,S14,Color,ArtifactFC,recycling bin,5
3,S,S14,Color,ArtifactFC,school bus,6
3,S,S14,Color,ArtifactFC,stop sign,7
3,S,S14,Color,ArtifactFC,wedding dress,7
3,S,S14,Color,ArtifactNFC,car,3
3,S,S14,Color,ArtifactNFC,cup,5
3,S,S14,Color,ArtifactNFC,fork,5
3,S,S14,Color,ArtifactNFC,laptop,6
3,S,S14,Color,ArtifactFC,pen,4
3,S,S14,Color,ArtifactNFC,soap,4
3,S,S14,Color,ArtifactNFC,table,3
3,S,S14,Color,ArtifactNFC,towel,3
3,S,S15,Color,Natural,apple,2
3,S,S15,Color,Natural,blueberry,6
3,S,S15,Color,Natural,carrot,6
3,S,S15,Color,Natural,corn,6
3,S,S15,Color,Natural,fire,6
3,S,S15,Color,Natural,kiwi,7
3,S,S15,Color,Natural,polar bear,7
3,S,S15,Color,Natural,spinach,7
3,S,S15,Color,ArtifactFC,coin,2
3,S,S15,Color,ArtifactFC,lab coat,7
3,S,S15,Color,ArtifactFC,military uniform,5
3,S,S15,Color,ArtifactFC,paper,6
3,S,S15,Color,ArtifactFC,recycling bin,2
3,S,S15,Color,ArtifactFC,school bus,6
3,S,S15,Color,ArtifactFC,stop sign,7
3,S,S15,Color,ArtifactFC,wedding dress,6
3,S,S15,Color,ArtifactNFC,car,2
3,S,S15,Color,ArtifactNFC,cup,2
3,S,S15,Color,ArtifactNFC,fork,4
3,S,S15,Color,ArtifactNFC,laptop,4
3,S,S15,Color,ArtifactFC,pen,4
3,S,S15,Color,ArtifactNFC,soap,3
3,S,S15,Color,ArtifactNFC,table,4
3,S,S15,Color,ArtifactNFC,towel,4
3,S,S16,Color,Natural,apple,4
3,S,S16,Color,Natural,blueberry,7
3,S,S16,Color,Natural,carrot,7
3,S,S16,Color,Natural,corn,7
3,S,S16,Color,Natural,fire,5
3,S,S16,Color,Natural,kiwi,7
3,S,S16,Color,Natural,polar bear,7
3,S,S16,Color,Natural,spinach,7
3,S,S16,Color,ArtifactFC,coin,6
3,S,S16,Color,ArtifactFC,lab coat,7
3,S,S16,Color,ArtifactFC,military uniform,2
3,S,S16,Color,ArtifactFC,paper,4
3,S,S16,Color,ArtifactFC,recycling bin,3
3,S,S16,Color,ArtifactFC,school bus,7
3,S,S16,Color,ArtifactFC,stop sign,7
3,S,S16,Color,ArtifactFC,wedding dress,7
3,S,S16,Color,ArtifactNFC,car,2
3,S,S16,Color,ArtifactNFC,cup,1
3,S,S16,Color,ArtifactNFC,fork,4
3,S,S16,Color,ArtifactNFC,laptop,5
3,S,S16,Color,ArtifactFC,pen,3
3,S,S16,Color,ArtifactNFC,soap,5
3,S,S16,Color,ArtifactNFC,table,5
3,S,S16,Color,ArtifactNFC,towel,4
3,S,S17,Color,Natural,apple,7
3,S,S17,Color,Natural,blueberry,3
3,S,S17,Color,Natural,carrot,1
3,S,S17,Color,Natural,corn,5
3,S,S17,Color,Natural,fire,1
3,S,S17,Color,Natural,kiwi,6
3,S,S17,Color,Natural,polar bear,1
3,S,S17,Color,Natural,spinach,6
3,S,S17,Color,ArtifactFC,coin,1
3,S,S17,Color,ArtifactFC,lab coat,5
3,S,S17,Color,ArtifactFC,military uniform,1
3,S,S17,Color,ArtifactFC,paper,1
3,S,S17,Color,ArtifactFC,recycling bin,3
3,S,S17,Color,ArtifactFC,school bus,6
3,S,S17,Color,ArtifactFC,stop sign,1
3,S,S17,Color,ArtifactFC,wedding dress,7
3,S,S17,Color,ArtifactNFC,car,1
3,S,S17,Color,ArtifactNFC,cup,7
3,S,S17,Color,ArtifactNFC,fork,7
3,S,S17,Color,ArtifactNFC,laptop,3
3,S,S17,Color,ArtifactFC,pen,1
3,S,S17,Color,ArtifactNFC,soap,3
3,S,S17,Color,ArtifactNFC,table,3
3,S,S17,Color,ArtifactNFC,towel,4
3,S,S18,Color,Natural,apple,3
3,S,S18,Color,Natural,blueberry,7
3,S,S18,Color,Natural,carrot,6
3,S,S18,Color,Natural,corn,6
3,S,S18,Color,Natural,fire,6
3,S,S18,Color,Natural,kiwi,7
3,S,S18,Color,Natural,polar bear,6
