Experiment,TrialNum,TrialType,Kind,Object,Group,subjID,color1,color2,color3
2,18,Color,ArtifactFC,chalkboard,S,NFB_S_16,black,,
2,19,Color,ArtifactNFC,toilet,S,NFB_S_16,white,,
2,20,Color,ArtifactFC,street sign,S,NFB_S_16,red,,
2,21,Color,ArtifactNFC,pants,S,NFB_S_16,blue,,
2,22,Color,ArtifactNFC,mug,S,NFB_S_16,green,,
2,23,Color,ArtifactNFC,book,S,NFB_S_16,black,,
2,24,Color,ArtifactNFC,purse,S,NFB_S_16,black,,
2,25,Color,ArtifactFC,crayon,S,NFB_S_16,red,,
2,26,Color,ArtifactNFC,lunch box,S,NFB_S_16,pink,,
2,27,Color,ArtifactNFC,suitcase,S,NFB_S_16,black,,
2,28,Color,ArtifactNFC,couch,S,NFB_S_16,red,,
2,29,Color,ArtifactNFC,shoes,S,NFB_S_16,black,,
2,30,Color,ArtifactNFC,vacuum,S,NFB_S_16,red,,
3,31,Color,Natural,apple,S,NFB_S_16,red,,
3,32,Color,Natural,blueberry,S,NFB_S_16,violet,,
3,33,Color,Natural,carrot,S,NFB_S_16,orange,,
3,34,Color,Natural,corn,S,NFB_S_16,yellow,,
3,35,Color,Natural,fire,S,NFB_S_16,red,,
3,36,Color,Natural,kiwi,S,NFB_S_16,green,brown,
3,37,Color,Natural,polar bear,S,NFB_S_16,white,,
3,38,Color,Natural,spinach,S,NFB_S_16,green,,
3,39,Color,ArtifactFC,coin,S,NFB_S_16,silver,,
3,40,Color,ArtifactFC,lab coat,S,NFB_S_16,white,,
3,41,Color,ArtifactFC,military uniform,S,NFB_S_16,navy,,
3,42,Color,ArtifactFC,paper,S,NFB_S_16,white,,
3,43,Color,ArtifactFC,recycling bin,S,NFB_S_16,green,,
3,44,Color,ArtifactFC,school bus,S,NFB_S_16,yellow,,
3,45,Color,ArtifactFC,stop sign,S,NFB_S_16,red,,
3,46,Color,ArtifactFC,wedding dress,S,NFB_S_16,white,,
3,47,Color,ArtifactNFC,car,S,NFB_S_16,red,,
3,48,Color,ArtifactNFC,cup,S,NFB_S_16,red,,
3,49,Color,ArtifactNFC,fork,S,NFB_S_16,silver,,
3,50,Color,ArtifactNFC,laptop,S,NFB_S_16,black,,
3,51,Color,ArtifactFC,pen,S,NFB_S_16,black,,
3,52,Color,ArtifactNFC,soap,S,NFB_S_16,white,,
3,53,Color,ArtifactNFC,table,S,NFB_S_16,brown,,
3,54,Color,ArtifactNFC,towel,S,NFB_S_16,white,,
2,1,Color,Natural,strawberry,S,NFB_S_10,red,,
2,2,Color,Natural,banana,S,NFB_S_10,yellow,,
2,3,Color,Natural,broccoli,S,NFB_S_10,green,,
2,4,Color,Natural,lemon,S,NFB_S_10,yellow,,
2,5,Color,Natural,coal,S,NFB_S_10,black,,
2,6,Color,Natural,snow,S,NFB_S_10,white,,
2,7,Color,Natural,flamingo,S,NFB_S_10,pink,,
2,8,Color,Natural,elephant,S,NFB_S_10,grey,,
2,9,Color,Natural,ruby,S,NFB_S_10,red,,
2,10,Color,Natural,pearl,S,NFB_S_10,white,,
2,11,Color,ArtifactFC,go traffic,S,NFB_S_10,green,,
2,12,Color,ArtifactFC,fire truck,S,NFB_S_10,red,,
2,13,Color,ArtifactFC,basketball,S,NFB_S_10,orange,,
2,14,Color,ArtifactFC,taxi cab,S,NFB_S_10,yellow,,
2,15,Color,ArtifactFC,police uniform,S,NFB_S_10,blue,,
2,16,Color,ArtifactFC,dollar bill,S,NFB_S_10,NA,,
2,17,Color,ArtifactFC,tennis ball,S,NFB_S_10,green,,
2,18,Color,ArtifactFC,chalkboard,S,NFB_S_10,green,,
2,19,Color,ArtifactNFC,toilet,S,NFB_S_10,white,,
2,20,Color,ArtifactFC,street sign,S,NFB_S_10,yellow,,
2,21,Color,ArtifactNFC,pants,S,NFB_S_10,khaki,,
2,22,Color,ArtifactNFC,mug,S,NFB_S_10,white,,
2,23,Color,ArtifactNFC,book,S,NFB_S_10,white,,
2,24,Color,ArtifactNFC,purse,S,NFB_S_10,brown,,
2,25,Color,ArtifactFC,crayon,S,NFB_S_10,red,,
2,26,Color,ArtifactNFC,lunch box,S,NFB_S_10,blue,,
2,27,Color,ArtifactNFC,suitcase,S,NFB_S_10,black,,
2,28,Color,ArtifactNFC,couch,S,NFB_S_10,brown,,
2,29,Color,ArtifactNFC,shoes,S,NFB_S_10,black,,
2,30,Color,ArtifactNFC,vacuum,S,NFB_S_10,red,,
3,31,Color,Natural,apple,S,NFB_S_10,red,,
3,32,Color,Natural,blueberry,S,NFB_S_10,blue,,
3,33,Color,Natural,carrot,S,NFB_S_10,orange,,
3,34,Color,Natural,corn,S,NFB_S_10,yellow,,
3,35,Color,Natural,fire,S,NFB_S_10,orange,,
3,36,Color,Natural,kiwi,S,NFB_S_10,green,,
3,37,Color,Natural,polar bear,S,NFB_S_10,white,,
3,38,Color,Natural,spinach,S,NFB_S_10,green,,
3,39,Color,ArtifactFC,coin,S,NFB_S_10,silver,,
3,40,Color,ArtifactFC,lab coat,S,NFB_S_10,white,,
3,41,Color,ArtifactFC,military uniform,S,NFB_S_10,camo,,
3,42,Color,ArtifactFC,paper,S,NFB_S_10,white,,
3,43,Color,ArtifactFC,recycling bin,S,NFB_S_10,green,,
3,44,Color,ArtifactFC,school bus,S,NFB_S_10,yellow,,
3,45,Color,ArtifactFC,stop sign,S,NFB_S_10,red,,
3,46,Color,ArtifactFC,wedding dress,S,NFB_S_10,white,,
3,47,Color,ArtifactNFC,car,S,NFB_S_10,navy,blue,
3,48,Color,ArtifactNFC,cup,S,NFB_S_10,clear,,
3,49,Color,ArtifactNFC,fork,S,NFB_S_10,silver,,
3,50,Color,ArtifactNFC,laptop,S,NFB_S_10,grey,,
3,51,Color,ArtifactFC,pen,S,NFB_S_10,black,,
3,52,Color,ArtifactNFC,soap,S,NFB_S_10,white,,
3,53,Color,ArtifactNFC,table,S,NFB_S_10,brown,,
3,54,Color,ArtifactNFC,towel,S,NFB_S_10,white,,
2,1,Color,Natural,strawberry,S,NFB_S_15,red,,
2,2,Color,Natural,banana,S,NFB_S_15,yellow,,
2,3,Color,Natural,broccoli,S,NFB_S_15,green,,
2,4,Color,Natural,lemon,S,NFB_S_15,yellow,,
2,5,Color,Natural,coal,S,NFB_S_15,black,,
2,6,Color,Natural,snow,S,NFB_S_15,white,,
2,7,Color,Natural,flamingo,S,NFB_S_15,pink,,
2,8,Color,Natural,elephant,S,NFB_S_15,grey,,
2,9,Color,Natural,ruby,S,NFB_S_15,red,,
2,10,Color,Natural,pearl,S,NFB_S_15,white,,
2,11,Color,ArtifactFC,go traffic,S,NFB_S_15,green,,
2,12,Color,ArtifactFC,fire truck,S,NFB_S_15,red,,
2,13,Color,ArtifactFC,basketball,S,NFB_S_15,orange,,
2,14,Color,ArtifactFC,taxi cab,S,NFB_S_15,yellow,,
2,15,Color,ArtifactFC,police uniform,S,NFB_S_15,navy,blue,
2,16,Color,ArtifactFC,dollar bill,S,NFB_S_15,NA,,
2,17,Color,ArtifactFC,tennis ball,S,NFB_S_15,green,,
2,18,Color,ArtifactFC,chalkboard,S,NFB_S_15,green,,
2,19,Color,ArtifactNFC,toilet,S,NFB_S_15,white,,
2,20,Color,ArtifactFC,street sign,S,NFB_S_15,red,,
2,21,Color,ArtifactNFC,pants,S,NFB_S_15,black,,
2,22,Color,ArtifactNFC,mug,S,NFB_S_15,blue,,
2,23,Color,ArtifactNFC,book,S,NFB_S_15,brown,,
2,24,Color,ArtifactNFC,purse,S,NFB_S_15,brown,,
2,25,Color,ArtifactFC,crayon,S,NFB_S_15,red,,
2,26,Color,ArtifactNFC,lunch box,S,NFB_S_15,green,,
2,27,Color,ArtifactNFC,suitcase,S,NFB_S_15,black,,
2,28,Color,ArtifactNFC,couch,S,NFB_S_15,brown,,
2,29,Color,ArtifactNFC,shoes,S,NFB_S_15,black,,
2,30,Color,ArtifactNFC,vacuum,S,NFB_S_15,grey,,
3,31,Color,Natural,apple,S,NFB_S_15,red,,
3,32,Color,Natural,blueberry,S,NFB_S_15,blue,,
3,33,Color,Natural,carrot,S,NFB_S_15,orange,,
3,34,Color,Natural,corn,S,NFB_S_15,yellow,,
3,35,Color,Natural,fire,S,NFB_S_15,orange,,
3,36,Color,Natural,kiwi,S,NFB_S_15,brown,,
3,37,Color,Natural,polar bear,S,NFB_S_15,white,,
3,38,Color,Natural,spinach,S,NFB_S_15,green,,
3,39,Color,ArtifactFC,coin,S,NFB_S_15,silver,,
3,40,Color,ArtifactFC,lab coat,S,NFB_S_15,white,,
3,41,Color,ArtifactFC,military uniform,S,NFB_S_15,green,,
3,42,Color,ArtifactFC,paper,S,NFB_S_15,white,,
3,43,Color,ArtifactFC,recycling bin,S,NFB_S_15,green,,
3,44,Color,ArtifactFC,school bus,S,NFB_S_15,yellow,,
3,45,Color,ArtifactFC,stop sign,S,NFB_S_15,red,,
3,46,Color,ArtifactFC,wedding dress,S,NFB_S_15,white,,
3,47,Color,ArtifactNFC,car,S,NFB_S_15,silver,,
3,48,Color,ArtifactNFC,cup,S,NFB_S_15,white,,
3,49,Color,ArtifactNFC,fork,S,NFB_S_15,silver,,
3,50,Color,ArtifactNFC,laptop,S,NFB_S_15,silver,,
3,51,Color,ArtifactFC,pen,S,NFB_S_15,black,,
3,52,Color,ArtifactNFC,soap,S,NFB_S_15,white,,
3,53,Color,ArtifactNFC,table,S,NFB_S_15,brown,,
3,54,Color,ArtifactNFC,towel,S,NFB_S_15,white,,
2,1,Color,Natural,strawberry,S,NFB_S_18,red,,
2,2,Color,Natural,banana,S,NFB_S_18,yellow,,
2,3,Color,Natural,broccoli,S,NFB_S_18,green,,
2,4,Color,Natural,lemon,S,NFB_S_18,yellow,,
2,5,Color,Natural,coal,S,NFB_S_18,black,,
2,6,Color,Natural,snow,S,NFB_S_18,white,,
2,7,Color,Natural,flamingo,S,NFB_S_18,pink,,
2,8,Color,Natural,elephant,S,NFB_S_18,grey,,
2,9,Color,Natural,ruby,S,NFB_S_18,red,,
2,10,Color,Natural,pearl,S,NFB_S_18,white,,
2,11,Color,ArtifactFC,go traffic,S,NFB_S_18,green,,
2,12,Color,ArtifactFC,fire truck,S,NFB_S_18,red,,
2,13,Color,ArtifactFC,basketball,S,NFB_S_18,orange,,
2,14,Color,ArtifactFC,taxi cab,S,NFB_S_18,yellow,,
2,15,Color,ArtifactFC,police uniform,S,NFB_S_18,blue,,
2,16,Color,ArtifactFC,dollar bill,S,NFB_S_18,NA,,
2,17,Color,ArtifactFC,tennis ball,S,NFB_S_18,green,,
2,18,Color,ArtifactFC,chalkboard,S,NFB_S_18,black,,
2,19,Color,ArtifactNFC,toilet,S,NFB_S_18,white,,
2,20,Color,ArtifactFC,street sign,S,NFB_S_18,green,,
2,21,Color,ArtifactNFC,pants,S,NFB_S_18,black,,
2,22,Color,ArtifactNFC,mug,S,NFB_S_18,white,,
2,23,Color,ArtifactNFC,book,S,NFB_S_18,black,,
2,24,Color,ArtifactNFC,purse,S,NFB_S_18,black,,
2,25,Color,ArtifactFC,crayon,S,NFB_S_18,red,,
2,26,Color,ArtifactNFC,lunch box,S,NFB_S_18,silver,,
2,27,Color,ArtifactNFC,suitcase,S,NFB_S_18,black,,
2,28,Color,ArtifactNFC,couch,S,NFB_S_18,grey,,
2,29,Color,ArtifactNFC,shoes,S,NFB_S_18,brown,,
2,30,Color,ArtifactNFC,vacuum,S,NFB_S_18,grey,,
3,31,Color,Natural,apple,S,NFB_S_18,red,,
3,32,Color,Natural,blueberry,S,NFB_S_18,blue,,
3,33,Color,Natural,carrot,S,NFB_S_18,orange,,
3,34,Color,Natural,corn,S,NFB_S_18,yellow,,
3,35,Color,Natural,fire,S,NFB_S_18,orange,,
3,36,Color,Natural,kiwi,S,NFB_S_18,brown,,
3,37,Color,Natural,polar bear,S,NFB_S_18,white,,
3,38,Color,Natural,spinach,S,NFB_S_18,green,,
3,39,Color,ArtifactFC,coin,S,NFB_S_18,silver,,
3,40,Color,ArtifactFC,lab coat,S,NFB_S_18,white,,
3,41,Color,ArtifactFC,military uniform,S,NFB_S_18,green,,
3,42,Color,ArtifactFC,paper,S,NFB_S_18,white,,
3,43,Color,ArtifactFC,recycling bin,S,NFB_S_18,yellow,,
3,44,Color,ArtifactFC,school bus,S,NFB_S_18,yellow,,
3,45,Color,ArtifactFC,stop sign,S,NFB_S_18,red,,
3,46,Color,ArtifactFC,wedding dress,S,NFB_S_18,white,,
3,47,Color,ArtifactNFC,car,S,NFB_S_18,silver,,
3,48,Color,ArtifactNFC,cup,S,NFB_S_18,clear,,
3,49,Color,ArtifactNFC,fork,S,NFB_S_18,silver,,
3,50,Color,ArtifactNFC,laptop,S,NFB_S_18,silver,,
3,51,Color,ArtifactFC,pen,S,NFB_S_18,black,,
3,52,Color,ArtifactNFC,soap,S,NFB_S_18,white,,
3,53,Color,ArtifactNFC,table,S,NFB_S_18,brown,,
3,54,Color,ArtifactNFC,towel,S,NFB_S_18,white,,
2,1,Color,Natural,strawberry,S,NFB_S_04,red,,
2,2,Color,Natural,banana,S,NFB_S_04,yellow,,
2,3,Color,Natural,broccoli,S,NFB_S_04,green,,
2,4,Color,Natural,lemon,S,NFB_S_04,yellow,,
2,5,Color,Natural,coal,S,NFB_S_04,black,,
2,6,Color,Natural,snow,S,NFB_S_04,white,,
2,7,Color,Natural,flamingo,S,NFB_S_04,pink,,
2,8,Color,Natural,elephant,S,NFB_S_04,grey,,
2,9,Color,Natural,ruby,S,NFB_S_04,red,,
2,10,Color,Natural,pearl,S,NFB_S_04,white,,
2,11,Color,ArtifactFC,go traffic,S,NFB_S_04,green,,
2,12,Color,ArtifactFC,fire truck,S,NFB_S_04,red,,
2,13,Color,ArtifactFC,basketball,S,NFB_S_04,orange,,
2,14,Color,ArtifactFC,taxi cab,S,NFB_S_04,yellow,,
2,15,Color,ArtifactFC,police uniform,S,NFB_S_04,blue,,
2,16,Color,ArtifactFC,dollar bill,S,NFB_S_04,NA,,
2,17,Color,ArtifactFC,tennis ball,S,NFB_S_04,yellow,,
2,18,Color,ArtifactFC,chalkboard,S,NFB_S_04,black,,
2,19,Color,ArtifactNFC,toilet,S,NFB_S_04,white,,
2,20,Color,ArtifactFC,street sign,S,NFB_S_04,red,,
2,21,Color,ArtifactNFC,pants,S,NFB_S_04,blue,,
2,22,Color,ArtifactNFC,mug,S,NFB_S_04,white,,
2,23,Color,ArtifactNFC,book,S,NFB_S_04,brown,,
2,24,Color,ArtifactNFC,purse,S,NFB_S_04,black,,
2,25,Color,ArtifactFC,crayon,S,NFB_S_04,blue,,
2,26,Color,ArtifactNFC,lunch box,S,NFB_S_04,blue,,
2,27,Color,ArtifactNFC,suitcase,S,NFB_S_04,black,,
2,28,Color,ArtifactNFC,couch,S,NFB_S_04,grey,,
2,29,Color,ArtifactNFC,shoes,S,NFB_S_04,brown,,
2,30,Color,ArtifactNFC,vacuum,S,NFB_S_04,grey,,
3,31,Color,Natural,apple,S,NFB_S_04,red,,
3,32,Color,Natural,blueberry,S,NFB_S_04,blue,,
3,33,Color,Natural,carrot,S,NFB_S_04,orange,,
3,34,Color,Natural,corn,S,NFB_S_04,yellow,,
3,35,Color,Natural,fire,S,NFB_S_04,orange,,
3,36,Color,Natural,kiwi,S,NFB_S_04,brown,,
3,37,Color,Natural,polar bear,S,NFB_S_04,white,,
3,38,Color,Natural,spinach,S,NFB_S_04,green,,
3,39,Color,ArtifactFC,coin,S,NFB_S_04,silver,,
3,40,Color,ArtifactFC,lab coat,S,NFB_S_04,white,,
3,41,Color,ArtifactFC,military uniform,S,NFB_S_04,blue,,
3,42,Color,ArtifactFC,paper,S,NFB_S_04,white,,
3,43,Color,ArtifactFC,recycling bin,S,NFB_S_04,yellow,,
3,44,Color,ArtifactFC,school bus,S,NFB_S_04,yellow,,
3,45,Color,ArtifactFC,stop sign,S,NFB_S_04,red,,
3,46,Color,ArtifactFC,wedding dress,S,NFB_S_04,white,,
3,47,Color,ArtifactNFC,car,S,NFB_S_04,silver,,
3,48,Color,ArtifactNFC,cup,S,NFB_S_04,white,,
3,49,Color,ArtifactNFC,fork,S,NFB_S_04,silver,,
3,50,Color,ArtifactNFC,laptop,S,NFB_S_04,silver,,
3,51,Color,ArtifactFC,pen,S,NFB_S_04,black,,
3,52,Color,ArtifactNFC,soap,S,NFB_S_04,white,,
3,53,Color,ArtifactNFC,table,S,NFB_S_04,brown,,
3,54,Color,ArtifactNFC,towel,S,NFB_S_04,white,,
2,1,Color,Natural,strawberry,S,NFB_S_08,red,,
2,2,Color,Natural,banana,S,NFB_S_08,yellow,,
2,3,Color,Natural,broccoli,S,NFB_S_08,green,,
2,4,Color,Natural,lemon,S,NFB_S_08,yellow,,
2,5,Color,Natural,coal,S,NFB_S_08,black,,
2,6,Color,Natural,snow,S,NFB_S_08,white,,
2,7,Color,Natural,flamingo,S,NFB_S_08,pink,,
2,8,Color,Natural,elephant,S,NFB_S_08,grey,,
2,9,Color,Natural,ruby,S,NFB_S_08,red,,
2,10,Color,Natural,pearl,S,NFB_S_08,white,,
2,11,Color,ArtifactFC,go traffic,S,NFB_S_08,green,,
2,12,Color,ArtifactFC,fire truck,S,NFB_S_08,red,,
2,13,Color,ArtifactFC,basketball,S,NFB_S_08,orange,,
2,14,Color,ArtifactFC,taxi cab,S,NFB_S_08,yellow,,
2,15,Color,ArtifactFC,police uniform,S,NFB_S_08,blue,,
2,16,Color,ArtifactFC,dollar bill,S,NFB_S_08,NA,,
2,17,Color,ArtifactFC,tennis ball,S,NFB_S_08,yellow,,
2,18,Color,ArtifactFC,chalkboard,S,NFB_S_08,dark,green,
2,19,Color,ArtifactNFC,toilet,S,NFB_S_08,white,,
2,20,Color,ArtifactFC,street sign,S,NFB_S_08,red,,
2,21,Color,ArtifactNFC,pants,S,NFB_S_08,grey,,
2,22,Color,ArtifactNFC,mug,S,NFB_S_08,black,,
2,23,Color,ArtifactNFC,book,S,NFB_S_08,green,,
2,24,Color,ArtifactNFC,purse,S,NFB_S_08,black,,
2,25,Color,ArtifactFC,crayon,S,NFB_S_08,red,,
2,26,Color,ArtifactNFC,lunch box,S,NFB_S_08,red,,
2,27,Color,ArtifactNFC,suitcase,S,NFB_S_08,black,,
2,28,Color,ArtifactNFC,couch,S,NFB_S_08,brown,,
2,29,Color,ArtifactNFC,shoes,S,NFB_S_08,brown,,
2,30,Color,ArtifactNFC,vacuum,S,NFB_S_08,red,,
3,31,Color,Natural,apple,S,NFB_S_08,red,,
3,32,Color,Natural,blueberry,S,NFB_S_08,blue,,
3,33,Color,Natural,carrot,S,NFB_S_08,orange,,
3,34,Color,Natural,corn,S,NFB_S_08,yellow,,
3,35,Color,Natural,fire,S,NFB_S_08,red,,
3,36,Color,Natural,kiwi,S,NFB_S_08,green,,
3,37,Color,Natural,polar bear,S,NFB_S_08,white,,
3,38,Color,Natural,spinach,S,NFB_S_08,green,,
3,39,Color,ArtifactFC,coin,S,NFB_S_08,silver,,
3,40,Color,ArtifactFC,lab coat,S,NFB_S_08,white,,
3,41,Color,ArtifactFC,military uniform,S,NFB_S_08,green,,
3,42,Color,ArtifactFC,paper,S,NFB_S_08,white,,
3,43,Color,ArtifactFC,recycling bin,S,NFB_S_08,blue,,
3,44,Color,ArtifactFC,school bus,S,NFB_S_08,yellow,,
3,45,Color,ArtifactFC,stop sign,S,NFB_S_08,red,,
3,46,Color,ArtifactFC,wedding dress,S,NFB_S_08,white,,
3,47,Color,ArtifactNFC,car,S,NFB_S_08,black,,
3,48,Color,ArtifactNFC,cup,S,NFB_S_08,red,,
3,49,Color,ArtifactNFC,fork,S,NFB_S_08,silver,,
3,50,Color,ArtifactNFC,laptop,S,NFB_S_08,silver,,
3,51,Color,ArtifactFC,pen,S,NFB_S_08,black,,
3,52,Color,ArtifactNFC,soap,S,NFB_S_08,white,,
3,53,Color,ArtifactNFC,table,S,NFB_S_08,brown,,
3,54,Color,ArtifactNFC,towel,S,NFB_S_08,white,,
2,1,Color,Natural,strawberry,S,NFB_S_22,red,,
2,2,Color,Natural,banana,S,NFB_S_22,yellow,,
2,3,Color,Natural,broccoli,S,NFB_S_22,green,,
2,4,Color,Natural,lemon,S,NFB_S_22,yellow,,
2,5,Color,Natural,coal,S,NFB_S_22,black,,
2,6,Color,Natural,snow,S,NFB_S_22,white,,
2,7,Color,Natural,flamingo,S,NFB_S_22,pink,,
2,8,Color,Natural,elephant,S,NFB_S_22,grey,,
2,9,Color,Natural,ruby,S,NFB_S_22,green,,
2,10,Color,Natural,pearl,S,NFB_S_22,white,,
2,11,Color,ArtifactFC,go traffic,S,NFB_S_22,green,,
2,12,Color,ArtifactFC,fire truck,S,NFB_S_22,orange,,
2,13,Color,ArtifactFC,basketball,S,NFB_S_22,dark,orange,
2,14,Color,ArtifactFC,taxi cab,S,NFB_S_22,yellow,,
2,15,Color,ArtifactFC,police uniform,S,NFB_S_22,blue,,
2,16,Color,ArtifactFC,dollar bill,S,NFB_S_22,NA,,
2,17,Color,ArtifactFC,tennis ball,S,NFB_S_22,lime,green,
2,18,Color,ArtifactFC,chalkboard,S,NFB_S_22,green,,
2,19,Color,ArtifactNFC,toilet,S,NFB_S_22,white,,
2,20,Color,ArtifactFC,street sign,S,NFB_S_22,red,,
2,21,Color,ArtifactNFC,pants,S,NFB_S_22,brown,,
2,22,Color,ArtifactNFC,mug,S,NFB_S_22,white,,
2,23,Color,ArtifactNFC,book,S,NFB_S_22,black,,
2,24,Color,ArtifactNFC,purse,S,NFB_S_22,mahogany,,
2,25,Color,ArtifactFC,crayon,S,NFB_S_22,red,,
2,26,Color,ArtifactNFC,lunch box,S,NFB_S_22,blue,,
2,27,Color,ArtifactNFC,suitcase,S,NFB_S_22,black,,
2,28,Color,ArtifactNFC,couch,S,NFB_S_22,blue,,
2,29,Color,ArtifactNFC,shoes,S,NFB_S_22,brown,,
2,30,Color,ArtifactNFC,vacuum,S,NFB_S_22,dark,red,
3,31,Color,Natural,apple,S,NFB_S_22,red,,
3,32,Color,Natural,blueberry,S,NFB_S_22,dark,blue,
3,33,Color,Natural,carrot,S,NFB_S_22,orange,,
3,34,Color,Natural,corn,S,NFB_S_22,multicolored,,
3,35,Color,Natural,fire,S,NFB_S_22,red,,
3,36,Color,Natural,kiwi,S,NFB_S_22,light,brown,
3,37,Color,Natural,polar bear,S,NFB_S_22,white,,
3,38,Color,Natural,spinach,S,NFB_S_22,green,,
3,39,Color,ArtifactFC,coin,S,NFB_S_22,silver,,
3,40,Color,ArtifactFC,lab coat,S,NFB_S_22,white,,
3,41,Color,ArtifactFC,military uniform,S,NFB_S_22,brown,,
3,42,Color,ArtifactFC,paper,S,NFB_S_22,white,,
3,43,Color,ArtifactFC,recycling bin,S,NFB_S_22,blue,,
3,44,Color,ArtifactFC,school bus,S,NFB_S_22,yellow,,
3,45,Color,ArtifactFC,stop sign,S,NFB_S_22,red,,
3,46,Color,ArtifactFC,wedding dress,S,NFB_S_22,white,,
3,47,Color,ArtifactNFC,car,S,NFB_S_22,dark,blue,
3,48,Color,ArtifactNFC,cup,S,NFB_S_22,red,,
3,49,Color,ArtifactNFC,fork,S,NFB_S_22,silver,,
3,50,Color,ArtifactNFC,laptop,S,NFB_S_22,silver,,
3,51,Color,ArtifactFC,pen,S,NFB_S_22,black,,
3,52,Color,ArtifactNFC,soap,S,NFB_S_22,white,,
3,53,Color,ArtifactNFC,table,S,NFB_S_22,brown,,
3,54,Color,ArtifactNFC,towel,S,NFB_S_22,white,,
2,1,Color,Natural,strawberry,S,NFB_S_13,red,,
2,2,Color,Natural,banana,S,NFB_S_13,yellow,,
2,3,Color,Natural,broccoli,S,NFB_S_13,green,,
2,4,Color,Natural,lemon,S,NFB_S_13,yellow,,
2,5,Color,Natural,coal,S,NFB_S_13,black,,
2,6,Color,Natural,snow,S,NFB_S_13,white,,
2,7,Color,Natural,flamingo,S,NFB_S_13,pink,,
2,8,Color,Natural,elephant,S,NFB_S_13,grey,,
2,9,Color,Natural,ruby,S,NFB_S_13,red,,
2,10,Color,Natural,pearl,S,NFB_S_13,white,,
2,11,Color,ArtifactFC,go traffic,S,NFB_S_13,green,,
2,12,Color,ArtifactFC,fire truck,S,NFB_S_13,red,,
2,13,Color,ArtifactFC,basketball,S,NFB_S_13,orange,,
2,14,Color,ArtifactFC,taxi cab,S,NFB_S_13,yellow,,
2,15,Color,ArtifactFC,police uniform,S,NFB_S_13,dark,blue,
2,16,Color,ArtifactFC,dollar bill,S,NFB_S_13,NA,,
2,17,Color,ArtifactFC,tennis ball,S,NFB_S_13,green,,
2,18,Color,ArtifactFC,chalkboard,S,NFB_S_13,black,,
2,19,Color,ArtifactNFC,toilet,S,NFB_S_13,white,,
2,20,Color,ArtifactFC,street sign,S,NFB_S_13,green,,
2,21,Color,ArtifactNFC,pants,S,NFB_S_13,blue,,
2,22,Color,ArtifactNFC,mug,S,NFB_S_13,beige,,
2,23,Color,ArtifactNFC,book,S,NFB_S_13,red,,
2,24,Color,ArtifactNFC,purse,S,NFB_S_13,black,,
2,25,Color,ArtifactFC,crayon,S,NFB_S_13,red,,
2,26,Color,ArtifactNFC,lunch box,S,NFB_S_13,blue,,
2,27,Color,ArtifactNFC,suitcase,S,NFB_S_13,grey,,
2,28,Color,ArtifactNFC,couch,S,NFB_S_13,brown,,
2,29,Color,ArtifactNFC,shoes,S,NFB_S_13,white,,
2,30,Color,ArtifactNFC,vacuum,S,NFB_S_13,grey,,
3,31,Color,Natural,apple,S,NFB_S_13,red,,
3,32,Color,Natural,blueberry,S,NFB_S_13,blue,,
3,33,Color,Natural,carrot,S,NFB_S_13,orange,,
3,34,Color,Natural,corn,S,NFB_S_13,yellow,,
3,35,Color,Natural,fire,S,NFB_S_13,orange,,
3,36,Color,Natural,kiwi,S,NFB_S_13,brown,,
3,37,Color,Natural,polar bear,S,NFB_S_13,white,,
3,38,Color,Natural,spinach,S,NFB_S_13,green,,
3,39,Color,ArtifactFC,coin,S,NFB_S_13,silver,,
3,40,Color,ArtifactFC,lab coat,S,NFB_S_13,white,,
3,41,Color,ArtifactFC,military uniform,S,NFB_S_13,green,camo,
3,42,Color,ArtifactFC,paper,S,NFB_S_13,white,,
3,43,Color,ArtifactFC,recycling bin,S,NFB_S_13,dark,grey,
3,44,Color,ArtifactFC,school bus,S,NFB_S_13,yellow,,
3,45,Color,ArtifactFC,stop sign,S,NFB_S_13,red,,
3,46,Color,ArtifactFC,wedding dress,S,NFB_S_13,white,,
3,47,Color,ArtifactNFC,car,S,NFB_S_13,silver,,
3,48,Color,ArtifactNFC,cup,S,NFB_S_13,white,,
3,49,Color,ArtifactNFC,fork,S,NFB_S_13,silver,,
3,50,Color,ArtifactNFC,laptop,S,NFB_S_13,silver,,
3,51,Color,ArtifactFC,pen,S,NFB_S_13,black,,
3,52,Color,ArtifactNFC,soap,S,NFB_S_13,transluscent,green,
3,53,Color,ArtifactNFC,table,S,NFB_S_13,brown,,
3,54,Color,ArtifactNFC,towel,S,NFB_S_13,white,,
2,1,Color,Natural,strawberry,S,NFB_S_24,red,,
2,2,Color,Natural,banana,S,NFB_S_24,green,,
2,3,Color,Natural,broccoli,S,NFB_S_24,green,,
2,4,Color,Natural,lemon,S,NFB_S_24,yellow,,
2,5,Color,Natural,coal,S,NFB_S_24,charcoal,,
2,6,Color,Natural,snow,S,NFB_S_24,white,,
2,7,Color,Natural,flamingo,S,NFB_S_24,pink,,
2,8,Color,Natural,elephant,S,NFB_S_24,grey,,
2,9,Color,Natural,ruby,S,NFB_S_24,red,,
2,10,Color,Natural,pearl,S,NFB_S_24,mother,pearl,
2,11,Color,ArtifactFC,go traffic,S,NFB_S_24,green,,
2,12,Color,ArtifactFC,fire truck,S,NFB_S_24,red,,
