,,,,,Blind,,,,,,,,,,,,,,,,,,,,Sighted,,,,,,,,,,,,,,,,,,
3,15,Color,ArtifactFC,stop sign,red,red,red,yellow,red,red,red,red,red,IDK,red,red,red,red,red,yellow,red,red,red,green,red,red,red,red,red,red,red,red,red,red,red,red,red,red,red,red,red,red,red 
3,16,Color,ArtifactFC,wedding dress,white,white,white,white,white,white,white,gold,white ,black,white,white,white,red,white,white,white,white,white,white,white,white,white,white,white,off white,white,ivory,white,white,white,white,white,white,white,white,white,white,white
3,17,Color,ArtifactNFC,car,blue,blue,grey,white,black,green,black,blue,red,white,blue,grey,black,red,red,black,black,black,red,red,black,silver,white,silver,white,silver,beige,beige,red,grey,red,navy blue,silver,silver,silver,black,dark blue,silver,silver
3,18,Color,ArtifactNFC,cup,red,red,red,brown,white,blue,brown,green,clear,blue,blue,black,red,red,white,white,white,clear,white,red,white,white,white,clear,white,white,clear,white,white,white,red,clear,white,clear,white,red,red,white,red
3,19,Color,ArtifactNFC,fork,black,silver,IDK,silver,white,blue,white,blue,silver ,IDK,blue,silver,silver,yellow,white,silver,grey,silver,white,silver,silver,silver,silver,silver,silver,white,silver,silver,silver,silver,silver,silver,silver,silver,silver,silver,silver,silver,silver
3,20,Color,ArtifactNFC,laptop,black,black,IDK,black,black,blue,black,silver,black,IDK,black,black,black,black,white,pink,grey,black,white,blue,white,silver,grey,silver,silver,black,silver,blue,black,silver,black,grey,silver,silver,silver,silver,silver,silver,black
3,21,Color,ArtifactFC,pen,black,black,IDK,brown,black,blue,black,blue,black,red,black,black,black,red,red,black,black,black,blue,red,black,black,black,blue,black,black,black,black,black,black,black,black,black,black,black,black,black,black,black
3,22,Color,ArtifactNFC,soap,green,white,IDK,white,white,blue,white,blue,white,white,yellow,white,white,black,white,black,white,cream,white,pink,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,white,translucent green,cream white
3,23,Color,ArtifactNFC,table,black,brown,brown,brown,black,black,brown,brown,black,white,black,brown,white,red,white,black,brown,brown,white,red,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown,brown
3,24,Color,ArtifactNFC,towel,blue,white,white,brown,white,white,white,green,blue,white,blue,white,blue,red,white,white,white,white,white,blue,white,blue,white,white,white,white,beige,white,white,white,white,white,white,white,white,white,white,white,white
